time_sec,node_id,parent_id,rpl_ver,rpl_rank,dis_sent,dio_sent,dao_sent,nbr_dis_rcv,nbr_dio_rcv,nbr_dao_ack_rcv,nbr_fwd_to_me,nbr_fwd_to_others,nbr_fwd_bcast,nbr_rpl_ctrl,nbr_non_rpl_ctrl,nbr_rpl_ver_rcv,nbr_rpl_rank_rcv,nbr_fwd_rpl,nbr_fwd_non_rpl,diff_rpl_rank,diff_rpl_ver,norm_rank_diff,ctrl_to_data_ratio,non_rpl_to_rpl_ratio,rpl_fwd_ratio,non_rpl_fwd_ratio,total_fwd_ratio,label
344.0,23.0,9.0,1.0,1404.0,580.0,691.0,619.0,139.0,84.0,0.0,48.0,71.0,180.0,34.0,3.0,103.0,1562.0,808.0,60.0,158.0,102.0,0.10115237,55.588234,0.0882353,0.042079207,0.05,0.09207921,1
368.0,49.0,15.0,240.0,549.0,355.0,533.0,207.0,226.0,283.0,0.0,256.0,216.0,284.0,153.0,5.0,240.0,560.0,2526.0,137.0,11.0,0.0,0.019642858,7.1568627,0.03267974,0.060570072,0.03649635,0.097066425,1
110.28572,20.107143,21.321438,215.7322,1120.5181,129.6786,195.16075,155.42862,31.30358,53.14287,0.0,33.642868,66.35714,63.482166,17.392859,8.321432,211.21432,831.3214,163.53575,50.28572,289.19647,4.517859,0.2574169,42.635933,0.42197403,0.11935904,0.16104305,0.28040212,0
384.0,4.0,2.0,155.0,1739.0,216.0,1954.0,745.0,64.0,688.0,0.0,541.0,491.0,489.0,265.0,62.0,155.0,884.0,2209.0,747.0,855.0,0.0,0.49166188,11.0,0.23396227,0.11996379,0.08299866,0.20296244,0
164.0,41.0,25.0,163.0,1449.0,805.0,22.0,65.5,69.5,11.0,0.0,12.0,21.0,70.0,2.0,2.0,215.0,1513.0,30.0,4.0,64.0,52.0,0.042300068,446.25,1.0,0.06666667,0.5,0.56666666,1
152.0,30.0,43.0,179.0,10162.0,187.0,3418.0,614.0,38.0,735.0,0.0,719.0,587.0,56.0,438.0,3.0,130.0,3923.0,3681.0,26.0,6239.0,49.0,0.61395395,9.632421,0.006849315,0.11898941,0.115384616,0.23437402,1
112.0,8.0,9.0,244.0,2195.0,82.0,283.0,124.0,34.0,106.0,0.0,82.0,136.0,65.0,51.0,17.0,128.0,6080.0,257.0,58.0,3885.0,116.0,0.63898027,9.588235,0.33333334,0.19844358,0.29310346,0.49154702,1
408.0,13.0,16.0,151.0,4412.0,34.0,1928.0,297.0,17.0,992.0,0.0,449.0,202.0,896.0,104.0,30.0,208.0,2345.0,1118.0,1320.0,2067.0,57.0,0.468495,21.721153,0.28846154,0.093023255,0.022727273,0.11575053,1
347.35486,7.096776,9.935487,240.00005,1815.0002,534.0325,2104.3232,557.8065,292.0001,246.51619,0.0,236.9355,215.22581,314.5162,151.38716,4.0,240.00005,1864.194,2350.9685,52.09677,49.193546,0.0,0.026393462,21.425856,0.026748229,0.064332776,0.07716638,0.14149912,0
256.0,19.0,4.0,240.0,15280.0,154.0,669.0,181.0,108.0,311.0,0.0,287.0,242.0,143.0,195.0,4.0,240.0,3690.0,3235.0,46.0,11590.0,0.0,0.75850785,5.148718,0.020512821,0.060278207,0.08695652,0.14723472,1
176.0,30.666668,18.666668,219.33334,1897.6667,427.6667,667.0,235.0,111.66667,141.33334,0.0,135.0,120.66667,119.0,88.0,1.6666667,223.0,2587.6667,805.6667,13.666667,690.0,3.6666667,0.26663756,18.148922,0.019290125,0.10625194,0.12605043,0.23230235,1
350.0,8.5,12.0,144.75,1370.25,507.5,2339.75,423.0,452.25,973.75,0.0,968.0,865.0,516.25,651.0,71.25,144.75,1378.75,7934.75,496.75,231.0,0.0,0.14733833,5.379341,0.09782912,0.08226734,0.12205762,0.20432495,1
416.0,11.0,15.0,29.0,18074.0,525.0,9658.0,1825.0,141.0,846.0,0.0,819.0,628.0,170.0,486.0,5.0,29.0,2542.0,10543.0,77.0,15532.0,0.0,0.859356,24.707819,0.010288066,0.046096936,0.064935066,0.111032,0
91.200005,3.0,1.0,173.40001,307.6,0.0,461.4,32.4,0.0,325.0,0.0,249.6,76.8,297.4,15.400001,29.0,121.0,328.80002,130.2,161.8,21.2,99.6,0.06537636,31.97412,1.8847059,0.12790555,0.1856118,0.3135174,1
286.0,42.0,32.0,240.0,1982.5,314.5,23.0,22.5,131.0,213.0,0.0,210.0,191.5,135.0,207.0,5.0,240.0,2981.0,2301.0,10.0,998.5,0.0,0.3349547,1.7391304,0.024154589,0.08996089,0.5,0.5899609,1
214.22224,14.333333,24.000002,220.55557,952.0,356.77777,363.22223,357.66666,73.11112,38.666676,0.0,24.222223,36.55556,89.77778,14.000001,1.6666667,220.44446,649.55554,281.66666,25.777779,302.4445,0.11111111,0.31809106,89.77177,0.15081318,0.048591275,0.06380455,0.11239583,0
128.0,42.0,41.0,240.0,5068.0,307.0,45.0,34.0,63.0,213.0,0.0,209.0,190.0,66.0,207.0,5.0,240.0,2981.0,2301.0,10.0,2087.0,0.0,0.41179952,1.8647343,0.024154589,0.08996089,0.5,0.5899609,1
205.33334,9.0,8.0,236.0,625.0,2.0,502.0,64.0,1.0,209.66667,0.0,124.66667,316.0,124.0,103.0,38.0,87.66667,2206.3335,413.0,114.0,1581.3334,148.33334,0.7167243,5.5145636,0.36893207,0.24939469,0.33333334,0.582728,1
336.0,2.0,4.0,186.0,2697.0,130.0,2573.0,399.0,35.0,862.0,0.0,596.0,745.0,464.0,306.0,304.0,142.0,3238.0,2215.0,1018.0,541.0,44.0,0.16707845,10.137255,0.99346405,0.13814898,0.29862475,0.43677375,1
368.0,11.0,9.0,197.0,12595.0,444.0,3984.0,677.0,71.0,1893.0,0.0,1768.0,1499.0,198.0,1123.0,29.0,197.0,8374.0,4299.0,90.0,4221.0,0.0,0.335133,4.5458593,0.025823686,0.26122355,0.32222223,0.5834458,0
360.0,6.0,7.0,245.0,10693.0,190.0,1300.0,362.0,50.0,447.0,0.0,363.0,517.0,291.0,210.0,101.0,243.0,4707.0,1239.0,429.0,5986.0,2.0,0.55980545,8.819048,0.48095238,0.16949153,0.23543124,0.40492275,1
334.6667,2.0,10.0,240.0,630.6667,0.0,568.1667,4.666667,233.0,1056.6667,0.0,218.5,802.3334,1268.0,13.166667,381.0,240.0,643.1667,26.833334,1568.3334,43.5,0.0,0.06588219,43.532055,28.958792,0.49074078,0.24314491,0.73388565,1
326.40002,20.800009,18.120003,181.28008,990.64014,320.96008,6125.2812,1094.6403,107.920006,1409.5603,0.0,1349.2003,991.8802,242.44003,731.2801,45.84,183.36008,2909.9604,6500.28,338.40012,1919.3203,2.0800006,0.66117704,10.527323,0.059545897,0.11294952,0.16592184,0.27887133,0
268.0,32.0,16.5,126.000015,32610.0,79.0,929.5,388.0,90.5,318.00003,0.0,306.5,247.0,109.0,200.0,4.5000005,125.0,9915.001,2188.5,55.0,22695.0,1.0,0.695945,10.498599,0.02269802,0.089551866,0.10571429,0.19526617,0
48.0,29.0,16.0,240.0,32257.0,34.0,2272.0,350.0,11.0,208.0,0.0,257.0,310.0,14.0,305.0,0.0,240.0,8165.0,2515.0,2.0,24092.0,0.0,0.74687666,8.708197,0.0,0.12127236,0.0,0.12127236,1
236.57147,12.857146,9.333336,158.28572,2945.191,54.7143,1279.4288,115.38097,17.904764,726.1906,0.0,245.57147,185.14288,704.0478,26.666674,134.47624,189.23813,787.85736,250.80957,1123.2859,2157.3333,0.2857143,0.7290939,84.36831,8.740585,0.11016735,0.12387273,0.23404008,0
70.95654,15.739131,1.0,240.00005,306.78262,1.0,64.30435,3.086957,1.0,18.782614,0.0,78.217415,0.0,13.000003,0.0,0.0,240.00005,276.73923,8.913047,456.95657,34.2174,0.0,0.105994105,0.0,0.0,0.0,0.0,0.0,0
290.28574,9.285715,28.000002,158.14287,1569.143,563.5715,123.714294,206.42857,92.42857,14.428572,0.0,14.285715,20.428572,94.14286,6.4285717,0.0,171.7143,1775.5715,88.71429,6.2857146,206.42857,24.714287,0.11641976,142.81746,0.0,0.07365778,0.0,0.07365778,1
196.0,6.5,8.25,188.0,629.75,81.5,809.5,142.25,40.0,604.75,0.0,122.5,303.25,559.5,31.000002,43.0,188.0,269.0,88.0,93.5,360.75,0.0,0.5717821,35.05719,1.7009804,0.3694675,0.45723003,0.8266975,1
290.0,26.0,10.0,240.0,2484.0,628.5,0.0,0.0,268.5,247.0,0.0,258.0,200.0,285.0,173.0,4.0,240.0,1631.0,3067.0,38.0,853.0,0.0,0.34339774,3.632948,0.023121387,0.05640691,0.10526316,0.16167007,1
230.0,14.5,25.5,214.5,1565.0,489.5,335.0,238.5,115.0,54.0,0.0,32.5,51.5,140.0,24.5,3.0,205.5,2417.0,387.0,38.5,852.0,9.0,0.3515993,43.335342,0.12672415,0.0627907,0.07954545,0.14233616,1
152.0,27.0,38.0,240.0,28366.0,214.0,1818.0,434.0,27.0,191.0,0.0,178.0,130.0,43.0,104.0,4.0,240.0,7301.0,1920.0,32.0,21065.0,0.0,0.7426144,23.711538,0.03846154,0.054166667,0.125,0.17916666,0
92.081635,25.744898,21.979593,235.67352,2348.7754,136.92863,74.07144,62.204086,38.755116,13.775511,0.0,10.357144,23.765308,43.32655,9.397963,1.7448984,234.35716,1610.9387,56.62245,5.7959194,737.83704,4.94898,0.3139713,35.07624,0.15025754,0.16593643,0.24444936,0.4103857,0
256.0,31.0,8.0,152.0,1111.0,274.0,2810.0,961.0,62.0,324.0,0.0,297.0,237.0,120.0,169.0,9.0,152.0,902.0,3231.0,168.0,209.0,0.0,0.18811882,23.934912,0.053254437,0.052305788,0.05357143,0.10587721,0
162.6667,8.5,1.0,240.00003,268.83344,0.0,71.33335,6.138891,0.0,34.02779,0.0,723.9168,0.0,21.02778,0.0,0.0,240.00003,274.889,53.333347,2104.306,12.666669,0.0,0.043607876,0.0,0.0,0.0,0.0,0.0,0
304.0,9.0,4.0,168.0,981.0,245.0,1855.0,221.0,114.0,881.0,0.0,353.0,412.0,736.0,140.0,114.0,168.0,276.0,806.0,528.0,705.0,0.0,0.71865445,16.578571,0.8142857,0.17369728,0.2159091,0.38960636,1
131.2,7.0,32.0,245.0,2119.0,253.6,68.0,154.8,57.4,6.0,0.0,6.0,11.0,59.4,1.0,0.0,242.0,1034.0,15.0,3.0,1085.0,3.0,0.51203406,476.4,0.0,0.06666668,0.0,0.06666668,1
393.33325,8.238094,11.071429,237.99998,492.96423,5.0238094,112.15476,17.833334,1.2261904,58.9881,0.0,33.642864,478.53583,26.285717,0.80952376,0.3333333,237.99998,498.92853,1.5,0.8809523,21.845236,0.0,0.04352533,5.0821433,0.07619047,0.12150075,0.0639456,0.1854463,0
186.66667,16.0,6.0,240.0,503.6667,83.0,331.0,181.0,21.0,84.333336,0.0,121.66667,179.33334,77.0,39.0,105.0,240.0,372.0,349.0,544.0,131.66667,0.0,0.24392623,15.256411,2.692308,0.11174785,0.19301471,0.30476254,1
122.0,6.5,26.0,245.0,2908.0,76.5,23.5,14.5,14.5,14.5,0.0,8.5,66.5,21.0,4.0,0.0,174.5,1388.0,14.0,0.5,1520.0,70.5,0.5229393,87.07143,0.0,0.2708333,0.0,0.2708333,1
226.0,5.0,4.0,240.0,539.0,2.0,756.5,11.0,1.0,538.0,0.0,15.25,275.25,523.5,0.0,0.0,240.0,275.5,0.0,0.0,263.5,0.0,0.48886824,0.0,0.0,0.0,0.0,0.0,1
232.0,12.0,3.0,224.0,9827.0,70.0,1181.0,187.0,19.0,422.0,0.0,667.0,256.0,203.0,188.0,42.0,96.0,3810.0,1306.0,1069.0,6017.0,128.0,0.61229265,7.6489363,0.22340426,0.143951,0.039289054,0.18324006,1
107.200005,5.0,2.0,240.0,849.8,399.80002,62.600002,3.2,272.6,46.2,0.0,10.2,254.40001,309.0,0.0,0.0,240.0,790.2,0.0,0.0,66.0,0.0,0.07797065,0.0,0.0,0.0,0.0,0.0,1
340.42117,28.000006,1.0,240.00005,279.52643,73.710526,461.3159,227.68422,24.73685,59.026318,0.0,78.05266,65.13158,29.815796,36.263157,3.0789485,240.00005,939.71075,591.395,87.39477,660.18445,0.0,0.70269746,21.039888,0.08457285,0.06129229,0.03510168,0.096393965,0
312.0,30.0,25.4,240.0,2018.2001,318.80002,538.60004,271.4,247.8,717.8,0.0,703.4,499.0,264.2,432.80002,9.8,240.0,1950.4,3446.0,53.600002,95.0,0.0,0.043851003,2.6037693,0.02263609,0.12559704,0.18295455,0.30855158,1
160.00005,7.604652,3.6279078,234.83725,621.37225,15.813955,170.83725,34.51164,3.6279066,84.09305,0.0,470.90707,49.76745,73.930244,9.0465145,18.581398,234.83725,388.6512,241.34888,1199.4423,236.25578,0.0,0.37131914,47.05072,1.3569428,0.02939899,0.0165427,0.045941714,0
250.0,8.0,14.0,240.0,12574.0,294.25,0.0,0.0,25.0,5.0,0.0,5.0,6.0,26.0,6.0,0.0,240.0,1772.0,47.0,2.0,10802.0,0.0,0.8590743,49.041664,0.0,0.12765957,0.0,0.12765957,1
136.0,41.0,47.0,240.0,32694.0,500.0,2236.0,323.0,140.0,319.0,0.0,317.0,465.0,141.0,967.0,8.0,240.0,8212.0,2392.0,8.0,24482.0,0.0,0.7488224,3.1633918,0.008273009,0.4042642,1.0,1.4042642,1
301.33334,32.0,19.0,240.0,1254.0,175.0,0.0,0.0,27.0,4.0,0.0,3.0,6.0,28.0,2.0,0.0,240.0,1348.0,14.0,0.0,94.0,0.0,0.069732934,87.5,0.0,0.14285716,0.0,0.14285716,1
336.2609,6.717392,0.99999994,240.00003,289.68484,0.076086946,190.48921,12.29348,0.076086946,67.934784,0.0,201.23914,0.0,28.52174,0.0,0.0,240.00003,277.59784,12.336958,712.4893,20.434784,0.0,0.065408185,0.0,0.0,0.0,0.0,0.0,0
178.959,21.561647,34.506863,211.75348,1611.096,355.60284,40.479465,63.890396,28.931513,5.972604,0.0,5.3972626,8.191784,30.835623,2.6712332,0.23287676,204.10962,1105.4387,22.383564,1.8904114,505.65762,7.6438375,0.31342754,28.7161,0.038356166,0.05397353,0.032948818,0.086922355,0
243.42859,10.714286,23.57143,181.85715,1569.0001,336.7143,3817.5715,863.8572,77.000015,332.4286,0.0,321.14288,269.28574,89.42857,244.00002,3.571429,161.28572,1086.5715,4221.4287,42.57143,482.4286,52.571438,0.30872995,22.910362,0.014846851,0.05784798,0.06610874,0.123956725,1
40.0,16.0,29.0,240.0,25468.0,6.0,3042.0,421.0,1.0,874.0,0.0,874.0,658.0,1.0,505.0,1.0,240.0,22469.0,3326.0,2.0,2999.0,0.0,0.117755614,6.869307,0.001980198,0.15183404,0.5,0.651834,0
342.58832,4.0,1.0,175.00003,268.23535,2.0,1640.5297,56.058826,0.0,1190.8235,0.0,145.82356,35.0,1131.0004,27.000006,1.0,175.00003,269.47064,144.0,306.00003,10.176471,0.0,0.036053132,62.910686,0.037037045,0.18750003,0.0032679746,0.190768,0
268.0,21.0,43.0,198.0,1735.0,282.0,5342.5,1204.5,78.5,576.5,0.0,536.0,408.5,122.5,334.0,4.0,198.0,3453.0,5858.0,63.0,1718.0,0.0,0.49753836,20.446108,0.011976048,0.057016045,0.06349207,0.12050811,1
248.0,11.0,9.0,103.0,986.0,253.0,457.0,280.0,70.0,234.0,0.0,111.0,313.0,216.0,95.0,17.0,143.0,1098.0,278.0,56.0,112.0,40.0,0.10200364,10.421053,0.17894737,0.34172663,0.30357143,0.64529806,1
96.0,29.0,39.0,240.0,3047.0,184.25,41.25,61.25,16.25,4.0,0.0,5.0,9.0,17.25,1.0,0.0,216.0,1710.0,149.0,2.0,1337.0,24.0,0.43879226,286.75,0.0,0.0067114094,0.0,0.0067114094,1
304.0,44.0,31.0,194.0,816.0,570.0,273.0,335.0,100.0,26.0,0.0,18.0,37.0,111.0,17.0,3.0,168.0,1253.0,202.0,16.0,437.0,26.0,0.34876296,69.29412,0.1764706,0.08415841,0.1875,0.27165842,0
256.0,8.0,9.0,234.0,27122.0,275.0,3860.0,623.0,58.0,1266.0,0.0,1146.0,906.0,181.0,648.0,13.0,234.0,11232.0,4118.0,52.0,15890.0,0.0,0.5858712,7.3425927,0.020061728,0.15735795,0.25,0.40735793,0
184.0,14.0,1.0,240.0,338.0,1.0,908.0,7.0,1.0,564.0,0.0,163.0,0.0,548.0,0.0,0.0,240.0,260.0,17.0,861.0,78.0,0.0,0.23076923,0.0,0.0,0.0,0.0,0.0,1
265.091,24.863642,13.772731,193.63641,846.36383,151.13638,344.2728,152.50003,237.95457,407.90918,0.0,398.00006,302.5,252.77278,258.8637,4.6818185,206.09094,2667.137,3498.046,38.363644,1820.7728,16.545456,0.68369216,2.8234756,0.016451105,0.07393655,0.18270917,0.25664562,0
412.0,41.0,47.0,163.0,1672.0,834.0,68.0,128.0,84.0,11.0,0.0,7.0,28.0,87.0,7.0,1.0,112.0,1258.0,46.0,2.0,414.0,51.0,0.24760765,147.14285,0.14285715,0.1521739,0.5,0.65217394,1
156.8,31.6,26.0,206.40001,6502.6,251.0,131.2,111.6,40.8,17.6,0.0,12.400001,21.4,47.8,15.6,0.4,196.0,1756.8,135.6,9.2,4745.8003,10.400001,0.7298973,24.353333,0.01666667,0.09482927,0.03636364,0.13119291,1
352.0,11.0,9.0,189.0,18097.0,366.0,525.0,335.0,145.0,270.0,0.0,161.0,477.0,255.0,164.0,6.0,208.0,1056.0,522.0,32.0,17041.0,19.0,0.94164777,7.47561,0.036585364,0.31417623,0.1875,0.50167626,0
376.0,29.0,47.0,240.0,1639.0,724.0,0.0,0.0,73.0,185.0,0.0,201.0,266.0,78.0,231.0,1.0,240.0,1347.0,2110.0,5.0,292.0,0.0,0.17815742,3.1341991,0.0043290043,0.109478675,0.2,0.30947867,1
165.93552,24.83871,20.90323,238.91939,2194.113,338.88715,7.935486,23.467741,19.096779,3.4354846,0.0,3.4354846,8.983874,19.096779,0.0,0.0,237.6129,0.0,0.0,0.0,0.0,2.4677427,0.0,0.0,0.0,0.0,0.0,0.0,0
73.119995,5.460002,9.080003,240.00003,395.1,1.6999999,27.24001,3.2400005,0.22000007,16.160002,0.0,6.480001,110.600006,9.800001,0.09999999,0.0,240.00003,410.02002,0.09999999,0.0,18.760006,0.0,0.04521493,5.7799997,0.0,0.09999999,0.0,0.09999999,0
189.33334,6.0,4.0,240.0,396.0,0.0,364.0,7.0,0.0,244.33334,0.0,133.66667,412.0,231.66667,7.0,357.0,240.0,260.0,7.0,357.0,136.0,0.0,0.34343433,53.0,51.0,1.0,1.0,2.0,1
162.66667,13.0,1.0,240.0,318.0,135.66667,27.0,28.0,82.333336,362.0,0.0,363.6667,285.0,101.66667,209.0,2.0,240.0,5764.3335,2578.6667,52.666668,5446.3335,0.0,0.94483316,0.91228074,0.009569379,0.081049964,0.039433554,0.12048352,1
368.0,16.0,29.0,223.0,19764.0,398.0,3597.0,1367.0,103.0,378.0,0.0,356.0,312.0,172.0,220.0,14.0,223.0,2560.0,4369.0,311.0,17204.0,0.0,0.87047154,24.372726,0.06363636,0.05035477,0.045016076,0.09537085,0
104.0,29.000002,27.000002,240.00002,1580.0001,200.12502,37.0,60.000004,36.125,8.0,0.0,7.0000005,14.000001,36.125,5.0,0.0,31.000002,2539.0,24.000002,1.0,959.00006,209.00002,0.37770778,59.425003,0.0,0.20833334,0.0,0.20833334,1
341.50006,21.750002,15.28125,196.68753,3765.1882,449.46872,1157.7502,707.1252,112.03127,146.21878,0.0,114.21875,152.40628,166.75005,79.37504,17.0625,197.31252,1321.0941,1312.3127,175.34375,2444.094,3.3750005,0.6488209,34.17417,0.1518021,0.06091364,0.06024874,0.121162385,0
256.0,36.0,1.0,240.0,292.0,79.0,719.0,340.0,35.0,84.0,0.0,83.0,76.0,41.0,49.0,2.0,240.0,862.0,710.0,40.0,570.0,0.0,0.6612529,23.22449,0.040816326,0.06901409,0.05,0.119014084,0
144.0,7.0,19.0,178.0,1609.0,238.0,1027.0,295.0,59.0,100.0,0.0,92.0,88.0,68.0,91.0,1.0,149.0,4436.0,1140.0,13.0,2827.0,29.0,0.6372858,17.142857,0.010989011,0.07982456,0.07692308,0.15674764,1
112.0,39.0,47.0,240.0,1675.0,206.0,81.0,82.0,18.0,11.0,0.0,8.0,21.0,23.0,11.0,1.0,240.0,2892.0,97.0,3.0,1217.0,0.0,0.42081603,33.545456,0.09090909,0.11340206,0.33333334,0.44673538,1
116.0,10.0,12.0,240.0,913.0,39.0,182.0,68.5,19.0,61.5,0.0,62.0,138.0,54.5,30.0,144.5,240.0,814.0,208.5,311.5,99.0,0.0,0.10535534,12.386364,6.943182,0.13578083,0.45516485,0.59094566,1
358.22223,47.0,27.0,240.0,1811.0,666.2223,1155.0,394.0,446.77777,127.0,0.0,125.0,91.0,452.0,76.0,3.0,240.0,4008.0,1264.0,19.0,2197.0,0.0,0.54815376,29.147661,0.039473683,0.060126584,0.15789473,0.2180213,1
110.66667,10.166667,7.5,240.83334,1091.8334,83.33334,392.1667,29.833334,48.166668,249.0,0.0,124.333336,215.33334,260.1667,11.833334,113.5,240.83334,484.0,57.666668,317.0,607.8334,0.0,0.55816686,45.02475,10.362627,0.23658723,0.47509843,0.71168566,1
62.666668,4.0,1.0,133.0,301.33334,209.66667,38.5,4.166667,140.66667,25.5,0.0,41.0,0.0,159.66667,0.0,0.0,133.0,335.6667,24.166668,123.16667,48.333336,0.0,0.13822131,0.0,0.0,0.0,0.0,0.0,1
32.0,44.0,2.0,240.0,1526.0,34.0,93.0,63.0,8.0,14.0,0.0,5.0,15.0,17.0,5.0,4.0,240.0,1202.0,73.0,10.0,324.0,0.0,0.21231979,38.0,0.8,0.06849315,0.4,0.46849316,0
27.32308,15.938469,16.723085,229.29234,1987.7386,37.84617,35.384617,36.230785,7.0307693,7.015386,0.0,5.9076934,12.461542,9.26154,3.2615387,1.3538462,235.10776,1577.3544,22.523085,5.076924,410.38467,6.4000006,0.2059968,22.764738,0.18163301,0.08247755,0.11341256,0.19589013,0
40.0,16.0,29.0,240.0,27025.0,68.0,1369.0,181.0,40.0,926.0,0.0,926.0,698.0,40.0,540.0,1.0,240.0,23473.0,3559.0,2.0,3552.0,0.0,0.13143386,2.9962964,0.0018518518,0.15172802,0.5,0.65172803,1
16.0,16.0,42.0,240.0,17591.0,5.0,1133.0,161.0,1.0,500.0,0.0,500.0,384.0,1.0,284.0,0.0,240.0,17076.0,1237.0,0.0,515.0,0.0,0.029276334,4.5739436,0.0,0.22958772,0.0,0.22958772,0
192.28242,31.2353,0.0,0.0,0.0,398.97653,0.0,0.035294123,5.670589,0.0,0.0,0.0,0.0,5.670589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
64.0,4.6,2.0,240.0,444.80002,8.0,57.0,7.4,4.2000003,24.2,0.0,11.8,8.400001,16.800001,0.2,1.0,240.0,410.80002,0.2,1.0,34.0,0.0,0.076849535,24.4,1.0,0.2,0.2,0.4,0
320.0,39.0,41.0,198.0,1258.0,525.0,1019.0,543.0,120.0,138.0,0.0,90.0,116.0,174.0,72.0,4.0,198.0,340.0,1073.0,62.0,918.0,0.0,0.7297297,28.98611,0.055555556,0.06710158,0.06451613,0.13161771,1
321.45456,3.0,38.0,177.00002,870.0,653.1819,58.0,77.0,21.363638,18.0,0.0,26.0,38.0,22.363638,34.0,0.0,105.0,3129.0,65.0,1.0,2259.0,72.0,0.7219559,23.181818,0.0,0.523077,0.0,0.523077,1
424.0,38.0,47.0,26.0,17709.0,339.0,3248.0,1117.0,97.0,475.0,0.0,393.0,467.0,241.0,291.0,29.0,159.0,5447.0,3888.0,300.0,12262.0,133.0,0.6924163,16.164948,0.09965636,0.07484568,0.096666664,0.17151235,1
257.7501,12.750003,1.3750002,240.00006,289.5002,100.000015,338.68765,157.3438,23.406256,83.37501,0.0,133.12502,51.18751,86.75002,22.187504,9.500001,240.00006,866.594,619.71893,322.81262,577.09375,0.0,0.66524607,30.822046,0.31703436,0.034638047,0.024979422,0.05961747,0
58.666668,16.0,19.333334,240.0,1579.3334,102.0,0.33333334,2.6666667,17.0,4.3333335,0.0,4.0,7.3333335,18.333334,4.0,1.0,240.0,1899.6667,18.666668,2.3333335,320.33334,0.0,0.16865048,31.300001,0.3,0.21851854,0.73333335,0.95185184,1
373.33334,50.0,42.0,240.0,1589.0,802.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
249.33336,42.000004,47.000008,12.000002,1865.0005,516.4445,35.0,37.000004,9.0,5.0000005,0.0,5.0000005,18.0,11.000002,6.000001,1.0,211.00005,1595.0002,37.000004,1.0,270.0,199.00003,0.14477213,98.07409,0.1666667,0.16216215,1.0,1.1621624,0
368.4001,4.0,13.000003,240.00005,1894.0004,560.7502,2781.0005,508.0001,17.0,664.00006,0.0,660.00006,532.0,57.00001,375.00006,21.000002,240.00005,4889.0005,3154.0005,68.0,2995.0005,0.0,0.61259973,10.266002,0.056000005,0.118896656,0.30882362,0.42772016,0
355.2,12.6,24.6,216.8,1488.0,699.4,123.4,232.8,127.4,14.0,0.0,14.400001,23.800001,129.40001,6.4,0.2,185.40001,1786.0,80.8,6.0,298.0,31.4,0.16688366,168.375,0.025,0.09274726,0.1,0.19274727,1
128.0,8.0,49.0,240.0,4802.0,221.0,249.0,191.0,39.0,23.0,0.0,19.0,14.0,47.0,9.0,2.0,240.0,1789.0,234.0,21.0,3013.0,0.0,0.6274469,73.44444,0.22222222,0.03846154,0.0952381,0.13369964,1
347.4286,24.500004,1.0,240.00005,286.07147,116.67857,230.78577,185.57144,22.46429,35.821438,0.0,30.85715,18.892862,44.85715,5.1785717,1.5357146,240.00005,304.35724,210.39287,65.642876,34.28573,0.0,0.10786488,103.378586,0.28333327,0.024787525,0.022435896,0.047223426,0
340.0,30.0,0.0,0.0,0.0,620.25,0.0,0.0,152.0,0.0,0.0,0.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
105.14286,13.000001,1.0,12.000001,256.4286,33.0,464.00003,97.28572,9.0,88.00001,0.0,68.0,75.0,39.0,49.000004,2.0,220.00002,561.0,603.0,36.0,304.57144,208.00002,0.54290813,12.128283,0.04081633,0.081260376,0.055555563,0.13681594,1
243.00002,8.0,4.0,216.00002,728.875,137.0,188.625,105.125,39.0,87.50001,0.0,61.5,212.25002,84.0,36.0,54.000004,216.00002,740.25,109.00001,69.0,11.875001,0.0,0.01600115,11.965278,1.5000001,0.33027527,0.7826087,1.112884,1
232.0,50.0,42.0,240.0,3269.0,4.0,20.0,6.0,69.0,92.0,0.0,65.0,78.0,104.0,36.0,4.0,240.0,1067.0,598.0,71.0,2202.0,0.0,0.6736005,0.8333333,0.11111111,0.06020067,0.056338027,0.116538696,1
112.0,42.0,50.0,240.0,21162.0,529.0,967.0,327.0,109.0,109.0,0.0,97.0,81.0,125.0,53.0,5.0,240.0,3939.0,1005.0,45.0,17223.0,0.0,0.81386447,34.396225,0.094339624,0.05273632,0.11111111,0.16384743,1
160.0,9.0,11.0,240.0,801.0,29.0,1977.0,301.0,9.0,316.0,0.0,326.0,375.0,30.0,248.0,54.0,240.0,3468.0,2286.0,336.0,2667.0,0.0,0.76903117,9.30242,0.21774194,0.10848644,0.16071428,0.2692007,1
408.0,30.0,16.0,29.0,1189.0,522.0,10584.0,1592.0,127.0,2394.0,0.0,2367.0,1644.0,158.0,1350.0,11.0,29.0,757.0,11440.0,92.0,432.0,0.0,0.36333054,9.405926,0.008148148,0.11800699,0.11956522,0.23757221,0
